stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"Parent8580344","Turbach, Schwenterli","46.47609621","7.31737986","1",""
"Parent8580345","Wohlen AG, Sustenweg","47.35095993","8.28644646","1",""
"Parent8580346","Wohlen AG, Haldenschulen","47.35072257","8.28056249","1",""
"Parent8580347","Anglikon, Brändliacker","47.36459111","8.26792320","1",""
"Parent8580348","Anglikon, Kesselackerstrasse","47.36572283","8.26525520","1",""
"Parent8580349","Anglikon, Knobelstrasse","47.36703097","8.26277585","1",""
"Parent8580350","Anglikon, Bursthalde","47.36558897","8.26265008","1",""
"Parent8580351","Wohlen AG, Vogelsang","47.36117756","8.26540791","1",""
"Parent8580352","Wohlen AG, Rigacker","47.36005183","8.26663860","1",""
"Parent8580353","Wohlen AG, Braunwalder","47.35836624","8.27067204","1",""
"Parent8580354","Wohlen AG, Allmend","47.35648585","8.27192070","1",""
"Parent8580355","Wohlen AG, Kantonsschule","47.35523831","8.27066306","1",""
"Parent8580357","Wohlen AG, Bünzmattschulen","47.35366819","8.26911795","1",""
"Parent8580360","Wohlen AG, Riedmatt","47.34321779","8.28375151","1",""
"Parent8580361","Mühledorf SO, Kirche","47.13351247","7.47505216","1",""
"Parent8580362","Wohlen AG, Schulen Junkholz","47.34450214","8.28386829","1",""
"Parent8580363","Wohlen AG, Junkholzweg","47.34326040","8.28118233","1",""
"Parent8580364","Wohlen AG, Gewerbering","47.34270648","8.27875688","1",""
"Parent8580365","Wohlen AG, Dammweg","47.34386301","8.27645719","1",""
"Parent8580366","Erlach, Oberstufenschule","47.03975796","7.09987078","1",""
"Parent8580367","Wohlen AG, Stegmatt","47.34672380","8.28114640","1",""
"Parent8580368","Tschugg, Klinik","47.02690035","7.07584983","1",""
"Parent8580369","Wohlen AG, Altersheim Bifang","47.34622470","8.27937672","1",""
"Parent8580370","Lauterbrunnen, Dorf","46.59534872","7.90743825","1",""
"Parent8580371","Brünig-Hasliberg, Waldegg","46.75647630","8.13866461","1",""
"Parent8580372","Wohlen AG, Wehrlistrasse","47.34697944","8.27686143","1",""
"Parent8580373","Basel, Spalentor","47.55797407","7.58120608","1",""
"Parent8580375","Meien, Dörfli","46.72321402","8.55697410","1",""
"Parent8580376","Wohlen AG, Gemeindehaus","47.35223191","8.27751720","1",""
"Parent8580377","Wohlen AG, Litzibuech","47.35786724","8.27272020","1",""
"Parent8580382","Wohlen AG, Hubäckerweg","47.35212237","8.26208415","1",""
"Parent8580383","Couvet, bif. de Plancemont","46.92802608","6.61878701","1",""
"Parent8580384","Oberwald VS, Dorf","46.53434007","8.34806190","1",""
"Parent8580385","Boveresse, piscine","46.92011782","6.61364865","1",""
"Parent8580386","Couvet, hôpital","46.92552305","6.63135444","1",""
"Parent8580388","Rheinfelden, Waldfriedhof","47.55476099","7.80466200","1",""
"Parent8580390","Ulrichen, Bahnhof","46.50580095","8.30921875","1",""
"Parent8580391","St-Maurice VS, Plan Bouron","46.18479274","7.01069502","1",""
"Parent8580392","Ladstafel","46.47766132","8.36860637","1",""
"Parent8580393","St-Martin VS, Liez","46.16255407","7.45158816","1",""
"Parent8580394","Vissoie, les Rotzecs","46.21965357","7.58467357","1",""
"Parent8580395","Fondo del Bosco","46.52963712","8.59075076","1",""
"Parent8580396","Lourtier, La Barmasse","46.04204798","7.27485361","1",""
"Parent8580397","Homberg bei Thun, Gappen","46.77617282","7.67032794","1",""
"Parent8580398","Corbeyrier, Café de Luan","46.35995442","6.97743939","1",""
"Parent8580399","Uettligen, Schule","46.98559422","7.38231907","1",""
"Parent8580400","Wohlen b. Bern, Riedhaus","46.98188044","7.37033555","1",""
"Parent8580401","St. Urban, Chlisonnhalde","47.21151926","7.85162593","1",""
"Parent8580402","Wiler bei Seedorf, Neuwiler","47.05155363","7.32209602","1",""
"Parent8580403","Nax, piscine","46.22121361","7.42761213","1",""
"Parent8580404","Hinterkappelen, Schlossmatt","46.96854913","7.39406904","1",""
"Parent8580405","Hinterkappelen, Aumatt","46.96779512","7.38829287","1",""
"Parent8580406","Aarberg, Schwimmbad","47.04084153","7.27502429","1",""
"Parent8580407","Kehrsatz, Zimmerwaldstr/Talstr","46.90734801","7.46703919","1",""
"Parent8580410","Monthey, home les Tilleuls","46.25381522","6.95444252","1",""
"Parent8580414","Schlosswil, Mühlestrasse","46.91118970","7.60416701","1",""
"Parent8580415","Worb, Erlenweg","46.92301990","7.57867283","1",""
"Parent8580417","Gamsen, Gewerbez. Olympica","46.30695399","7.96130124","1",""
"Parent8580418","Gstaad, Gstaaderhof","46.47127067","7.28546272","1",""
"Parent8580419","Gstaad, Hotel Bellerive","46.47990066","7.27470988","1",""
"Parent8580420","Gstaad, Marktplatz","46.47351027","7.28723240","1",""
"Parent8580421","Gstaad, Skischulplatz","46.46624052","7.28604662","1",""
"Parent8580423","Eggerberg, Stärruacker","46.30599833","7.88891499","1",""
"Parent8580424","Bischofszell, Schwimmbad","47.49032451","9.23703471","1",""
"Parent8580425","Aarberg, Nidaustrasse","47.04687118","7.27125137","1",""
"Parent8580427","Bern Riedbach, Bahnhof","46.94107923","7.33434005","1",""
"Parent8580429","Saanen, Walischistrasse","46.48677892","7.26184601","1",""
"Parent8580430","Winterthur, Technikum","47.49779014","8.72933386","1",""
"Parent8580431","Alpthal, Rütli","47.06534763","8.71418826","1",""
"Parent8580432","Kloten, Bramen","47.44391064","8.57842587","1",""
"Parent8580433","Kloten, Graswinkel","47.45093942","8.59648201","1",""
"Parent8580434","Kloten, Lindenstrasse","47.45211180","8.58784022","1",""
"Parent8580435","Kloten, Mühle","47.45010719","8.59192755","1",""
"Parent8580437","Kloten, Säntisstrasse","47.45156510","8.59102924","1",""
"Parent8580438","Kloten, Wohnheim","47.45362432","8.59325706","1",""
"Parent8580440","Mex VS","46.18499176","7.00052609","1",""
"Parent8580441","Steg VS, Eggi","46.31784978","7.74672067","1",""
"Parent8580442","Arolla, Mt-Collon","46.02351303","7.48198715","1",""
"Parent8580443","Glattbrugg, Riethofstrasse","47.43637659","8.56892170","1",""
"Parent8580444","Epinassey","46.19243579","7.00887144","1",""
"Parent8580445","Noville, Chotron","46.36678585","6.90195396","1",""
"Parent8580447","Sils im Domleschg, Prolung","46.70355358","9.45581939","1",""
"Parent8580449","Zürich Oerlikon, Bahnhof","47.41149441","8.54479295","1",""
"Parent8580450","Sils im Domleschg, Oberdorf","46.69810135","9.45076188","1",""
"Parent8580453","Schöfflisdorf, Gemeindehaus","47.49967762","8.41610928","1",""
"Parent8580454","Winterthur, Bettenplatz","47.51420472","8.71894035","1",""
"Parent8580455","Winterthur, Depot","47.49261894","8.74378775","1",""
"Parent8580456","Winterthur, Endliker","47.48803605","8.75287870","1",""
"Parent8580457","Carì, Condomini","46.49367487","8.82016252","1",""
"Parent8580458","Winterthur, Gewerbeschule","47.49803291","8.73275644","1",""
"Parent8580459","Winterthur, Hinterdorf Seen","47.48477012","8.75915793","1",""
"Parent8580460","Suen, Sud","46.18012181","7.43817632","1",""
"Parent8580461","Winterthur, Fotozentrum","47.49558698","8.73707734","1",""
"Parent8580462","Bercher, village","46.69226654","6.70811549","1",""
"Parent8580463","Grandevent, village","46.83931797","6.60718078","1",""
"Parent8580464","Combremont-le-Grand, Crévy","46.76486405","6.82932517","1",""
"Parent8580466","Romont FR, Pierre de Savoie","46.69022082","6.91231153","1",""
"Parent8580467","Hemmiken, Junkerschloss","47.48842455","7.89994631","1",""
"Parent8580468","Romont FR, route d'Arruffens","46.68882821","6.91347934","1",""
"Parent8580471","Romont FR, Esplanade Arruffens","46.68688095","6.91028134","1",""
"Parent8580472","Winterthur, Schmidgasse","47.50002355","8.72729468","1",""
"Parent8580474","Möhlin, Bäumlimatt Ost","47.57464860","7.85362019","1",""
"Parent8580475","Möhlin, Industriestrasse","47.56860007","7.84609230","1",""
"Parent8580477","Möhlin, Sportzentrum","47.57195776","7.84560721","1",""
"Parent8580479","Bazenheid, Bahnhof","47.40982870","9.06874432","1",""
"Parent8580480","Bazenheid, Hochhaus","47.41285005","9.06852873","1",""
"Parent8580481","Villars-Burquin, Douvaz","46.85000288","6.62560523","1",""
"Parent8580484","Coldrerio, Paese","45.85657514","8.98883019","1",""
"Parent8580485","Echallens, collège/parc","46.63891075","6.64843142","1",""
"Parent8580486","Ennenda, Villastrasse","47.03567448","9.07668543","1",""
"Parent8580487","Ennenda, Wiese/Salem","47.03244175","9.08100633","1",""
"Parent8580488","Bendern, Under Atzig","47.20768084","9.50219043","1",""
"Parent8580489","Bütschwil, Hofwiesen","47.36347763","9.07324488","1",""
"Parent8580490","Eschen, Haldengasse","47.20946278","9.51950096","1",""
"Parent8580492","Frümsen, Schäfli","47.23820967","9.46411084","1",""
"Parent8580493","Glarus, Buchholz","47.04810763","9.06268069","1",""
"Parent8580494","Glarus, Kantonsschule/Spital","47.04442879","9.06630090","1",""
"Parent8580495","Winterthur, Sennhof","47.46688282","8.75964302","1",""
"Parent8580497","Grabs, Spital","47.17448429","9.44939644","1",""
"Parent8580498","Haag (Rheintal), Dorf","47.20904781","9.48855400","1",""
"Parent8580499","Naters, Sengg","46.33756963","7.98494490","1",""
"Parent8580500","Nendeln, Kohlmahd","47.20483693","9.54719602","1",""
"Parent8580501","Netstal, Altersheim","47.05815733","9.05291601","1",""
"Parent8580502","Netstal, Gemeinde","47.06253282","9.05430839","1",""
"Parent8580503","Netstal, Wiggis Park","47.06717106","9.05754233","1",""
"Parent8580505","Li Curt, Capitell","46.30963470","10.06690735","1",""
"Parent8580516","Visperterminen, Chrizji","46.26360373","7.89662254","1",""
"Parent8580517","Lungacqua","46.39699009","10.11777894","1",""
"Parent8580518","Chiasso, Via Favre","45.83103700","9.02948794","1",""
"Parent8580519","Arbedo, Polveriera","46.21972194","9.04872986","1",""
"Parent8580520","Turbach, Relli","46.47978312","7.33620855","1",""
"Parent8580521","Winterthur, Stadthaus","47.50055155","8.73070828","1",""
"Parent8580522","Zürich, Escher-Wyss-Platz","47.39079691","8.52239795","1",""
"Parent8580523","Zell ZH, Dorf","47.44785343","8.82291136","1",""
"Parent8580524","Einsiedeln, Heidenbühl","47.13122685","8.74396741","1",""
"Parent8580525","Willerzell, Stöfeli","47.11285882","8.79692310","1",""
"Parent8580526","Gamprin, Haldenstrasse","47.21514384","9.50604420","1",""
"Parent8580527","Savièse, Chervignine","46.24749773","7.32860880","1",""
"Parent8580529","Schaan, Ivoclar","47.17188898","9.50904457","1",""
"Parent8580530","Zell ZH, Mühliwies","47.44385596","8.81883301","1",""
"Parent8580531","Rämismühle-Zell, Bahnhof","47.44149864","8.81887793","1",""
"Parent8580532","Unterseen, Stadthausplatz","46.68688711","7.84985625","1",""
"Parent8580533","Unterseen, Stedtlizentrum","46.68485968","7.84906573","1",""
"Parent8580534","Massongex, Le Bras","46.23936529","6.99195617","1",""
"Parent8580535","Oey, Chirelgand","46.65406286","7.57606771","1",""
"Parent8580536","Opfikon, Schulstrasse","47.43084081","8.57371870","1",""
"Parent8580537","Kaltbrunn, Gasterstrasse","47.21207456","9.02700859","1",""
"Parent8580539","Turbach, Heimweid","46.48063677","7.34584747","1",""
"Parent8580540","Turbach, Fängli","46.47542808","7.32665047","1",""
"Parent8580541","Wald ZH, Wabe","47.27719924","8.91776447","1",""
"Parent8580542","Heiden, Rosengarten","47.44059943","9.52947226","1",""
"Parent8580543","Martigny-Bourg, Pl. St-Michel","46.09024589","7.06127916","1",""
"Parent8580544","Martigny, rue du Castel","46.09381558","7.06650735","1",""
"Parent8580546","Martigny, hôpital","46.10018190","7.07013654","1",""
"Parent8580553","Flawil, Herrensberg","47.41850929","9.17551808","1",""
"Parent8580554","Flawil, Rütistrasse","47.41788322","9.17164634","1",""
"Parent8580555","Flawil, Unterstrasse","47.41502021","9.17497010","1",""
"Parent8580556","Flawil, Oberstrasse","47.41293515","9.17664097","1",""
"Parent8580557","Flawil, Alterssiedlung","47.41447919","9.18006355","1",""
"Parent8580558","Flawil, Bärenplatz","47.41305065","9.18795974","1",""
"Parent8580559","Flawil, Lindengut","47.41290476","9.19206504","1",""
"Parent8580560","Churwalden, Lax","46.79485970","9.53199653","1",""
"Parent8580561","Valbella, Canols","46.74451705","9.55656545","1",""
"Parent8580562","Kaisten, Ritanne","47.54936500","8.03224120","1",""
"Parent8580563","Lupsingen, Pfarrhaus","47.44727631","7.69603772","1",""
"Parent8580564","Lupsingen, Schützenhaus","47.45072073","7.70530833","1",""
"Parent8580565","Möhlin, Aeschengasse","47.55588256","7.84566111","1",""
"Parent8580567","Wabern, Eichholz","46.92866409","7.45164206","1",""
"Parent8580568","Kirchdorf BE, Dorfstrasse","46.82126123","7.54512075","1",""
"Parent8580569","Aarberg, Bielstr/Friedhof","47.04438594","7.26998475","1",""
"Parent8580573","Kriens, Busschleife","47.03422345","8.27684347","1",""
"Parent8580574","Davos Monstein, Bahnhof","46.71636571","9.76020455","1",""
"Parent8580575","Sulz AG, Milchhüsli","47.53484157","8.09577904","1",""
"Parent8580576","Gressy, Moulin","46.75049393","6.64058014","1",""
"Parent8580582","Ganterschwil, Oetschwilerstr.","47.37673451","9.08412348","1",""
"Parent8580583","Bülach, Gewerbehaus","47.51861545","8.53922339","1",""
"Parent8580585","Samedan, Post","46.53526701","9.87203581","1",""
"Parent8580586","Brittnau, Post","47.25984495","7.94744023","1",""
"Parent8580587","Domat/Ems, Abzw. Felsberg","46.84073128","9.47977746","1",""
"Parent8580588","Cresciano, Stazione","46.29918413","8.99391466","1",""
"Parent8580589","Pollegio, Piazza","46.36454806","8.94344731","1",""
"Parent8580590","Bodio TI, Stazione","46.38040895","8.90665231","1",""
"Parent8580591","Gurmels, Sonneck","46.89065247","7.17903931","1",""
"Parent8580592","Flumserberg, Tannenboden","47.09251518","9.28037842","1",""
"Parent8580593","Samedan, Quadratscha","46.53657089","9.87413787","1",""
"Parent8580594","Riffenmatt, Kreuzung","46.76728228","7.35209975","1",""
"Parent8580597","Stansstad, Schule","46.97865058","8.33850383","1",""
"Parent8580601","Amlikon, Oberdorf","47.56783032","9.05456891","1",""
"Parent8580602","Triesen, Messina","47.12183275","9.52396559","1",""
"Parent8580603","Chéserex, Au Courtillet","46.39933186","6.17311483","1",""
"Parent8580604","Unterbach BE, Schulhaus","46.73903817","8.11209244","1",""
"Parent8580605","Rueun, Las Dretgs","46.77868283","9.15222476","1",""
"Parent8580606","Delémont, Voirnet","47.36066642","7.34882090","1",""
"Parent8580610","Beckenried, Hungacher","46.97025940","8.46682817","1",""
"Parent8580614","Bülach, Stadthalle","47.51524221","8.53655540","1",""
"Parent8580615","Bülach, Tiefengasse","47.51482358","8.53322265","1",""
"Parent8580617","Bülach, Kaffeestrasse","47.51177168","8.53621404","1",""
"Parent8580619","Bachenbülach, Bramenländli","47.50352521","8.53896288","1",""
"Parent8580620","Bachenbülach, Bramenstrasse","47.50476924","8.54121765","1",""
"Parent8580621","Bülach, Kreuzstrasse","47.51879745","8.54060680","1",""
"Parent8580622","Bülach, Bahnhof Ost","47.52426938","8.53785795","1",""
"Parent8580623","Bülach, Soliboden","47.52659266","8.53903475","1",""
"Parent8580624","Bülach, Soligänter","47.52823041","8.54213394","1",""
"Parent8580625","Bülach, Schuemacher","47.52910993","8.54414616","1",""
"Parent8580626","Bülach, Hohfuri","47.52551292","8.54406531","1",""
"Parent8580628","Bülach, Obere Frohalde","47.52643495","8.54948215","1",""
"Parent8580629","Bülach, Untere Frohalde","47.52408740","8.55200642","1",""
"Parent8580630","Bülach, Stubenchlaus","47.52229179","8.55197049","1",""
"Parent8580631","Bülach, Witenwisen","47.52011999","8.54649076","1",""
"Parent8580632","Bülach, Moritz-Meyer-Weg","47.51504807","8.54415514","1",""
"Parent8580633","Savièse, Chandolin sommet","46.24883335","7.31679596","1",""
"Parent8580634","Mägenwil, Eckwil","47.41198074","8.23969813","1",""
"Parent8580635","Bülach, Berglistrasse","47.52414200","8.54603262","1",""
"Parent8580636","Bülach, Güterbahnhof","47.52405100","8.53728303","1",""
"Parent8580637","Mägenwil, Gemeindehaus","47.41205369","8.23559283","1",""
"Parent8580638","Baden, Stein","47.47388425","8.30638007","1",""
"Parent8580639","Ehrendingen, Breitwies","47.49076762","8.33807264","1",""
"Parent8580640","Münsingen, Au","46.87575713","7.54899249","1",""
"Parent8580641","St-Luc, Tsampetros","46.22529065","7.59347706","1",""
"Parent8580642","Trient, camping","46.06195427","6.99092310","1",""
"Parent8580643","Martigny-Combe, Le Chanton","46.07278033","7.02668503","1",""
"Parent8580644","Ravoire, colonie","46.09703621","7.04663662","1",""
"Parent8580646","Chemin, sommet village","46.09168501","7.09968213","1",""
"Parent8580648","Trient, bif. rte Finhaut","46.06151794","6.96435094","1",""
"Parent8580649","Trient, Le Plan","46.06816845","6.97000134","1",""
"Parent8580651","Lavey, Front Bastionné","46.20948423","7.01394692","1",""
"Parent8580652","Torgon, La Cheurgne","46.31536181","6.86106265","1",""
"Parent8580653","Torgon, douane","46.31642899","6.86576982","1",""
"Parent8580654","Torgon, Sur Mayen","46.31531838","6.88178678","1",""
"Parent8580655","Torgon, Les Foyards","46.31111773","6.88020574","1",""
"Parent8580656","Le Flon, village","46.33753862","6.85355273","1",""
"Parent8580659","Argnou (Ayent), d'en Haut","46.26350436","7.39671008","1",""
"Parent8580660","Blignou (Ayent), Corbarare","46.26909347","7.40268388","1",""
"Parent8580661","Lens, Le Bouille","46.27982917","7.45391480","1",""
"Parent8580662","Aven, Le Creux-d'Ortcheu","46.23601007","7.27470988","1",""
"Parent8580663","Aven, Lac Bleu","46.28296442","7.23091701","1",""
"Parent8580664","Daillon, Ferme Coppex","46.25267229","7.30506396","1",""
"Parent8580665","Aven, La Croix","46.23585473","7.27281444","1",""
"Parent8580666","La Place (Ayent), bif. Villa","46.27713458","7.41195449","1",""
"Parent8580667","Erde, La Touaide","46.23708501","7.28460932","1",""
"Parent8580668","Conthey, Chalet Le Duc","46.22872731","7.30336614","1",""
